Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),Coil Signal" (mV),Range (mV),M. Quad. Signal (emu),M. Raw' (emu),M. Raw" (emu),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3792728336.4345,85.1415328979492,25.0165376663208,-2.05454690235911E-6,2.2480803754975E-7,1,20.0100484152476,40.0298881530762,1.99817995661294,15.7200004905462,-1.16557005178507E-5,-1.04699617754624E-6,0.25,2.29014270391189E-7,-2.05874588893657E-6,1.83098951408824E-7,85.1557846069336,85.1557846069336,25.0095672607422,25.0235080718994,57.8631776501407,20.2079435962933,9.89999989542412E-6,0,0,0,801,84.7007598876953,1,4,14,2.21405029296875,55.2297172546387,,,,,,,,,,,,,,,,
,3792729717.249,86.161075592041,24.9491519927979,-4.91461027186725E-7,1.4038184408435E-7,1,20.0100484152476,40.0298881530762,1.99829835351388,15.7200004905462,-3.3358900937302E-6,2.44676139514352E-6,0.25,5.40565202224394E-7,-5.03164957010924E-7,5.29744585146077E-7,86.1763381958008,86.1763381958008,24.9491519927979,24.9491519927979,58.6580938541985,20.2114762975686,9.89999989542412E-6,0,0,0,801,85.6503677368164,1,4,14,2.20428466796875,55.2297172546387,,,,,,,,,,,,,,,,
,3792731097.9005,87.1695022583008,24.960768699646,-8.56691842576424E-7,3.51946266135067E-7,1,20.0100484152476,40.0298881530762,1.99827757301909,15.7200004905462,-4.30190711320884E-6,-3.20570613506E-6,0.25,-4.04119692786686E-7,-8.48111833279279E-7,-4.22438242209921E-7,87.185173034668,87.185173034668,24.9584445953369,24.9630928039551,58.5658616889293,20.2127665029055,9.89999989542412E-6,0,0,0,801,86.6292495727539,1,4,14,2.2149658203125,54.7409591674805,,,,,,,,,,,,,,,,
,3792732318.502,88.1114654541016,24.9747123718262,-6.09329011704663E-7,2.48023222140198E-7,1,20.0100484152476,40.0298881530762,1.99835970466167,15.7200004905462,-3.40012182656532E-6,-6.01994082960961E-7,0.25,1.46170755007983E-8,-6.0979933648674E-7,1.863245766144E-9,88.1264038085938,88.1264038085938,24.9677410125732,24.9816837310791,58.5744596026408,20.2153832836226,9.89999989542412E-6,0,0,0,801,87.683349609375,1,4,14,2.21405029296875,55.2297172546387,,,,,,,,,,,,,,,,
,3792733559.2585,89.0930442810059,24.9840059280396,-7.9217602077765E-7,2.79451904924285E-7,1,20.0100484152476,40.0298881530762,1.9984768168899,15.7200004905462,-4.25973170648537E-6,-1.58588933319697E-6,0.25,-1.25896514930715E-7,-7.89970722389352E-7,-1.42208129779783E-7,89.1081695556641,89.1081695556641,24.9816837310791,24.986328125,58.45330718216,20.2173701366956,9.89999989542412E-6,0,0,0,801,88.6997604370117,1,4,14,2.21481323242187,55.2297172546387,,,,,,,,,,,,,,,,
,3792734799.861,90.1010894775391,24.9886522293091,-1.04088483871693E-6,2.49099048287258E-7,1,20.0100484152476,40.0298881530762,1.99851558641373,15.7200004905462,-5.789879857977E-6,-1.13304993955411E-6,0.25,5.32577480430488E-9,-1.04169548131152E-6,-1.5587387405383E-8,90.117546081543,90.117546081543,24.986328125,24.9909763336182,58.5103660640639,20.2184103337609,9.89999989542412E-6,0,0,0,801,89.6341705322266,1,4,14,2.20184326171875,55.2297172546387,,,,,,,,,,,,,,,,
,3792736040.534,91.1125640869141,25.0397729873657,-7.94405741219538E-7,2.09221863511756E-7,1,20.0100484152476,40.0298881530762,1.99845687074743,15.7200004905462,-4.63454496685589E-6,2.0717684644646E-7,0.25,1.96620985191227E-7,-7.98962798536577E-7,1.81151183825121E-7,91.1295700073242,91.1295700073242,25.0328025817871,25.0467433929443,58.56508006041,20.2187644339328,9.89999989542412E-6,0,0,0,801,90.579719543457,1,4,14,2.21694946289062,55.2297172546387,,,,,,,,,,,,,,,,
,3792737301.1525,92.1045379638672,25.0444211959839,-8.30666805400789E-7,2.34281185605779E-7,1,20.0100484152476,40.0298881530762,1.99847941390117,15.7200004905462,-4.76273179471433E-6,-2.01698533660311E-7,0.25,1.30001758537152E-7,-8.34036828038214E-7,1.14104850384304E-7,92.1211166381836,92.1211166381836,25.0374507904053,25.0513916015625,58.3001079923908,20.2204203112856,9.89999989542412E-6,0,0,0,801,91.5830993652344,1,4,14,2.21588134765625,55.2297172546387,,,,,,,,,,,,,,,,
,3792738561.794,93.1255798339844,25.0537147521973,-1.07680729224125E-6,1.82443144152583E-7,1,20.0100484152476,40.0298881530762,1.99852904733976,15.7200004905462,-7.2615546079604E-6,5.17857036083947E-6,0.25,1.14636433195154E-6,-1.09978511169147E-6,1.12737771680328E-6,93.1446304321289,93.1446304321289,25.0513916015625,25.056037902832,58.4204787843523,20.2236603078245,9.89999989542412E-6,0,0,0,801,92.5227737426758,1,4,14,2.21450805664062,55.2297172546387,,,,,,,,,,,,,,,,
,3792739842.4995,94.1192054748535,24.9956245422363,-3.6610010206685E-7,3.48998975555265E-7,1,20.0100484152476,40.0298881530762,1.99853377738378,15.7200004905462,-1.84796233771378E-6,-1.35056917540476E-6,0.25,-1.69816707005923E-7,-3.63446511413046E-7,-1.76838030990531E-7,94.1369094848633,94.1369094848633,24.9956245422363,24.9956245422363,58.3477873320639,20.2250763176273,9.89999989542412E-6,0,0,0,801,93.5480346679688,1,4,14,2.21527099609375,55.2297172546387,,,,,,,,,,,,,,,,
,3792741123.1935,95.1521949768066,24.9886522293091,-7.9059458965921E-7,2.06034867310552E-7,1,20.0100484152476,40.0298881530762,1.99853148535952,15.7200004905462,-4.84468362771557E-6,1.36751059237553E-6,0.25,4.03144971795145E-7,-7.99114903609202E-7,3.89376006808179E-7,95.1706161499023,95.1706161499023,24.986328125,24.9909763336182,58.4001564428523,20.2285059971826,9.89999989542412E-6,0,0,0,801,94.4906158447266,1,4,14,2.215576171875,55.2297172546387,,,,,,,,,,,,,,,,
,3792742403.7655,96.1806449890137,25.0537147521973,3.30257130794827E-7,1.169469607222E-6,1,20.0100484152476,40.0298881530762,1.998589864316,15.7200004905462,1.36369976919144E-6,2.75152825110611E-6,0.25,4.28865844600408E-7,3.23153210423348E-7,4.35459459995431E-7,96.1989669799805,96.1989669799805,25.0513916015625,25.056037902832,58.5572637752177,20.2297267499503,9.89999989542412E-6,0,0,0,801,95.4821624755859,1,4,14,2.21466064453125,55.2297172546387,,,,,,,,,,,,,,,,
