Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),Coil Signal" (mV),Range (mV),M. Quad. Signal (emu),M. Raw' (emu),M. Raw" (emu),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3790626623.7605,54.9996376037598,95.6323699951172,5.39449648209776E-7,3.95287918579954E-6,1,4.99626677034896,40.0298881530762,1.99063285702223,13.6599997058511,2.07412304167592E-6,4.32673255719262E-6,0.25,6.83293178018543E-7,4.97869242157958E-7,6.89624289447553E-7,54.9996376037598,54.9996376037598,82.7989349365234,108.465805053711,59.8875955149486,19.9401186823259,2.23442053794861,0,0,0,200,54.9996376037598,1,6,1,2.17788696289062,55.7184753417969,,,,,,,,,,,,,,,,
,3790626628.791,54.9995460510254,70.3419227600098,2.88062879692703E-6,7.66580610517159E-7,1,4.99626677034896,40.0298881530762,1.99062287755599,13.6599997058511,1.49130760778693E-5,6.04654821443135E-6,0.25,4.76443416553334E-7,2.7917998965769E-6,5.86032350508005E-7,54.9996376037598,54.9996376037598,57.8849105834961,82.7989349365234,60.5300941577564,19.9445883528571,2.2343270778656,0,0,0,200,54.999454498291,1,6,1,2.17803955078125,55.7184753417969,,,,,,,,,,,,,,,,
,3790626633.7395,54.9994812011719,45.7090625762939,5.44530781788073E-6,7.56873714263557E-7,1,4.99626677034896,40.0298881530762,1.99067654352416,13.6599997058511,2.82885311625131E-5,1.09972339816337E-5,0.25,8.2011065963552E-7,5.28075896770909E-6,1.02919527774618E-6,54.999454498291,54.999454498291,33.5332145690918,57.8849105834961,60.1384982696217,19.939188033682,2.23447418212891,0,0,0,200,54.9995079040527,1,6,1,2.18048095703125,55.7184753417969,,,,,,,,,,,,,,,,
,3790626638.6985,54.9992980957031,21.097119808197,7.9100661587342E-6,7.83419094026904E-7,1,4.99626677034896,40.0298881530762,1.99061230911817,13.6599997058511,4.15399797128789E-5,1.39815104021114E-5,0.25,8.20674746318924E-7,7.68658074963415E-6,1.13326032622428E-6,54.9995079040527,54.9995079040527,8.66102504730225,33.5332145690918,59.9774827946602,19.9411143530772,2.23456311225891,0,0,0,200,54.9990882873535,1,6,1,2.1728515625,55.7184753417969,,,,,,,,,,,,,,,,
,3790626643.699,54.9990882873535,-3.77739477157593,1.07511674816963E-5,7.5404956891363E-7,1,4.99626677034896,40.0298881530762,1.99066678132007,13.6599997058511,5.70488121475719E-5,1.63933293145261E-5,0.25,6.2996141872083E-7,1.04677822548639E-5,1.06642621461486E-6,54.9990882873535,54.9990882873535,-16.2158145904541,8.66102504730225,60.024380505814,19.9417536663218,2.23448443412781,0,0,0,200,54.9990882873535,1,6,1,2.1728515625,55.2297172546387,,,,,,,,,,,,,,,,
,3790626648.7215,54.9993896484375,-28.6821184158325,1.2396555450076E-5,8.20145595658118E-7,1,4.99626677034896,40.0298881530762,1.9907142686076,13.6700002476573,6.49526037564402E-5,2.25867275330171E-5,0.25,1.41149120150224E-6,1.20410584944103E-5,1.89837386475897E-6,54.9990882873535,54.9990882873535,-41.1484222412109,-16.2158145904541,59.8399161752756,19.9380258636283,2.23452186584473,0,0,0,200,54.9996910095215,1,6,1,2.17269897460938,55.7184753417969,,,,,,,,,,,,,,,,
,3790626653.722,54.9994411468506,-53.3498306274414,1.44435101170323E-5,6.540633993078E-7,1,4.99626677034896,40.0298881530762,1.9906781809125,13.6700002476573,7.65924873942103E-5,2.22449044749524E-5,0.25,8.87491887455662E-7,1.40611431509724E-5,1.47285012934132E-6,54.9996910095215,54.9996910095215,-65.5512390136719,-41.1484222412109,59.8625834023333,19.9408371153265,2.23459124565125,0,0,0,200,54.9991912841797,1,6,1,2.18582153320313,55.7184753417969,,,,,,,,,,,,,,,,
,3790626658.729,54.9993629455566,-78.3335571289063,1.69552574465183E-5,6.57916237980468E-7,1,4.99626677034896,40.0298881530762,1.99065288008393,13.6700002476573,9.00788963934853E-5,2.53674642836464E-5,0.25,9.03184038232069E-7,1.65122627912927E-5,1.59363675307432E-6,54.9991912841797,54.9991912841797,-91.1158752441406,-65.5512390136719,59.8188122052563,19.9385883307496,2.2344274520874,0,0,0,200,54.9995346069336,1,6,1,2.17559814453125,55.7184753417969,,,,,,,,,,,,,,,,
,3790626663.728,54.9993629455566,-103.305667877197,1.84260908196499E-5,7.24279244607032E-7,1,4.99626677034896,40.0298881530762,1.99049037311588,13.6599997058511,9.75014901343515E-5,2.92731697536555E-5,0.25,1.29907575482323E-6,1.79313859801643E-5,2.0418230359923E-6,54.9995346069336,54.9995346069336,-115.495460510254,-91.1158752441406,59.9751379091025,19.9433423284058,2.2344913482666,0,0,0,200,54.9996376037598,1,6,1,2.17727661132813,56.2072334289551,,,,,,,,,,,,,,,,
,3790626668.684,54.9992961883545,-127.929233551025,1.93197082218733E-5,6.83559713644214E-7,1,4.99626677034896,40.0298881530762,1.99075049296095,13.6599997058511,0.000103895702942715,2.33520221152486E-5,0.25,-3.74918191449347E-9,1.88584224976715E-5,8.07626318311505E-7,54.9991912841797,54.9991912841797,-140.363006591797,-115.495460510254,59.9727930235448,19.9400346035199,2.23446989059448,0,0,0,200,54.9994010925293,1,6,1,2.17636108398438,55.7184753417969,,,,,,,,,,,,,,,,
,3790626673.667,54.999584197998,-152.817687988281,2.13127044912578E-5,7.42664219205283E-7,1,4.99626677034896,40.0298881530762,1.9907284931424,13.6599997058511,0.000113182313509237,3.21186951586134E-5,0.25,1.17822284420791E-6,2.07542595832825E-5,2.04503649333341E-6,54.9994010925293,54.9994010925293,-165.272369384766,-140.363006591797,60.007184678391,19.9420618555386,2.23454546928406,0,0,0,200,54.9997673034668,1,6,1,2.16644287109375,55.7184753417969,,,,,,,,,,,,,,,,
,3790626678.75,54.9997291564941,-178.087219238281,2.36198053318167E-5,7.83640913100678E-7,1,4.99626677034896,40.0298881530762,1.9906910758219,13.6700002476573,0.000125441780009736,3.55535776124721E-5,0.25,1.29809143158524E-6,2.30013145412321E-5,2.25889683153541E-6,54.9997673034668,54.9997673034668,-190.902069091797,-165.272369384766,59.851640603064,19.9415985159449,2.23458671569824,0,0,0,200,54.9996910095215,1,6,1,2.17605590820313,55.2297172546387,,,,,,,,,,,,,,,,
,3790626683.749,54.999532699585,-202.759574890137,2.59503191792311E-5,7.17266375689158E-7,1,4.99626677034896,40.0298881530762,1.99054653942364,13.6599997058511,0.000138611784006198,3.54927750471869E-5,0.25,7.62977353816417E-7,2.52987285618104E-5,1.83439420974539E-6,54.9996910095215,54.9996910095215,-214.617080688477,-190.902069091797,59.8782159727179,19.9456247978858,2.23435807228088,0,0,0,200,54.9993743896484,1,6,1,2.18597412109375,55.7184753417969,,,,,,,,,,,,,,,,
,3790626688.711,54.9994144439697,-227.40869140625,2.77731631255669E-5,7.58949127606019E-7,1,4.99626677034896,40.0298881530762,1.99066969680247,13.6700002476573,0.000147704959008693,4.0890241440725E-5,0.25,1.35626390180474E-6,2.70532304014122E-5,2.49002966914465E-6,54.9993743896484,54.9993743896484,-240.200302124023,-214.617080688477,59.9876439654102,19.9420553667458,2.23443603515625,0,0,0,200,54.999454498291,1,6,1,2.174072265625,55.2297172546387,,,,,,,,,,,,,,,,
,3790626693.7555,54.9996242523193,-252.643363952637,2.92917542081854E-5,7.67644194604141E-7,1,4.99626677034896,40.0298881530762,1.99064467413746,13.6599997058511,0.000155910888147032,4.25435551849022E-5,0.25,1.32220833665596E-6,2.85371139375877E-5,2.5205157785169E-6,54.999454498291,54.999454498291,-265.08642578125,-240.200302124023,59.9899888509679,19.9404022597658,2.23444581031799,0,0,0,200,54.9997940063477,1,6,1,2.17758178710938,55.7184753417969,,,,,,,,,,,,,,,,
,3790626698.696,55.0001220703125,-277.218139648438,3.13904326646301E-5,7.1876518092616E-7,1,4.99626677034896,40.0298881530762,1.9906633246996,13.6700002476573,0.000167179401221959,4.51671007585993E-5,0.25,1.33792179697978E-6,3.05851769387076E-5,2.62393007463446E-6,54.9997940063477,54.9997940063477,-289.349853515625,-265.08642578125,59.892285286064,19.9427369318767,2.23458933830261,0,0,0,200,55.0004501342773,1,6,1,2.17086791992187,55.2297172546387,,,,,,,,,,,,,,,,
,3790626703.679,55.000883102417,-302.167022705078,3.24868642258103E-5,6.47797937552423E-7,1,4.99626677034896,40.0298881530762,1.99061259194417,13.6700002476573,0.000173884755327154,4.28789837946446E-5,0.25,6.65982082085283E-7,3.16838108769474E-5,2.01400824894551E-6,55.0004501342773,55.0004501342773,-314.984191894531,-289.349853515625,59.882124115314,19.9404124179602,2.2346305847168,0,0,0,200,55.0012359619141,1,6,1,2.17880249023438,55.7184753417969,,,,,,,,,,,,,,,,
,3790626708.7185,55.000358581543,-327.436553955078,3.46130027262723E-5,7.01547070165667E-7,1,4.99626677034896,40.0298881530762,1.99071885313677,13.6599997058511,0.000184925351675859,4.72420420362597E-5,0.25,9.98640733434874E-7,3.37453573745014E-5,2.42796106133492E-6,55.0013160705566,55.0013160705566,-339.888916015625,-314.984191894531,60.1588206111218,19.9439527952415,2.23455882072449,0,0,0,200,54.9994010925293,1,6,1,2.17910766601562,55.7184753417969,,,,,,,,,,,,,,,,
,3790626713.736,54.999532699585,-352.404006958008,3.60261507434483E-5,7.44011782729545E-7,1,4.99626677034896,40.0298881530762,1.99063922064616,13.6599997058511,0.00019234800642891,4.97037670402737E-5,0.25,1.13889428601205E-6,3.51189943460239E-5,2.62416853169456E-6,54.9994010925293,54.9994010925293,-364.919097900391,-339.888916015625,59.8492957175063,19.9426054079899,2.23461389541626,0,0,0,200,54.9996643066406,1,6,1,2.17132568359375,55.7184753417969,,,,,,,,,,,,,,,,
,3790626718.6815,54.9994945526123,-376.799865722656,3.75776655137455E-5,6.98658904134746E-7,1,4.99626677034896,40.0298881530762,1.9906984531106,13.6700002476573,0.000201188787228382,4.93988072273927E-5,0.25,7.32916778818351E-7,3.66506805936272E-5,2.29296543334346E-6,54.9996643066406,54.9996643066406,-388.680633544922,-364.919097900391,59.8070877774679,19.9368715810587,2.23454332351685,0,0,0,200,54.9992980957031,1,6,1,2.1795654296875,55.7184753417969,,,,,,,,,,,,,,,,
,3790626723.672,54.9992580413818,-401.50244140625,3.87197008233724E-5,7.25508106706021E-7,1,4.99626677034896,40.0298881530762,1.99064873426829,13.6599997058511,0.000205988316914154,5.67249329017881E-5,0.25,1.83864104636835E-6,3.77191937677699E-5,3.42022189163495E-6,54.999324798584,54.999324798584,-414.324249267578,-388.680633544922,59.8500773460256,19.9386115428177,2.23427796363831,0,0,0,200,54.9991912841797,1,6,1,2.176513671875,55.7184753417969,,,,,,,,,,,,,,,,
,3790626728.6765,54.9993362426758,-426.488479614258,4.05991334002333E-5,7.21405688511222E-7,1,4.99626677034896,40.0298881530762,1.99077458988847,13.6700002476573,0.000217036172420748,5.48806169720523E-5,0.25,1.07228168301394E-6,3.95861428343405E-5,2.75098242921846E-6,54.9991912841797,54.9991912841797,-438.652709960937,-414.324249267578,59.729706554064,19.9381333402628,2.23426151275635,0,0,0,200,54.9994812011719,1,6,1,2.17803955078125,55.7184753417969,,,,,,,,,,,,,,,,
,3790626733.6825,54.9993095397949,-451.425720214844,4.11836928998474E-5,7.26792464789873E-7,1,4.99626677034896,40.0298881530762,1.99063660922896,13.6599997058511,0.00021948655320041,5.860392038993E-5,0.25,1.63388970196648E-6,4.01333507076638E-5,3.32368977508306E-6,54.9994812011719,54.9994812011719,-464.19873046875,-438.652709960937,59.9571604531602,19.941543148642,2.23432564735413,0,0,0,200,54.9990081787109,1,6,1,2.18765258789062,55.7184753417969,,,,,,,,,,,,,,,,
,3790626738.7075,54.9992694854736,-476.337417602539,4.13975374077045E-5,6.72587542163868E-7,1,4.99626677034896,40.0298881530762,1.9906292313545,13.6599997058511,0.000221365874563244,5.56204881675375E-5,0.25,1.03104176180613E-6,4.03675645024112E-5,2.74413720417543E-6,54.999137878418,54.999137878418,-488.476104736328,-464.19873046875,60.0634619317756,19.9421147735138,2.23428654670715,0,0,0,200,54.9994010925293,1,6,1,2.18536376953125,55.7184753417969,,,,,,,,,,,,,,,,
,3790626743.707,54.9995975494385,-501.263076782227,4.30317127329444E-5,7.15495803059388E-7,1,4.99626677034896,40.0298881530762,1.99067008856919,13.6599997058511,0.000231051095205658,5.36337513712416E-5,0.25,2.93815126951271E-7,4.19939280777022E-5,2.09301076482412E-6,54.9994010925293,54.9994010925293,-514.050048828125,-488.476104736328,60.3714235683525,19.9418651277593,2.23455953598022,0,0,0,200,54.9997940063477,1,6,1,2.16934204101562,55.7184753417969,,,,,,,,,,,,,,,,
,3790626748.7355,54.9995975494385,-526.551177978516,4.38477492583643E-5,7.68971910130122E-7,1,4.99626677034896,40.0298881530762,1.99061285874272,13.6700002476573,0.000234090622140384,6.05906740301402E-5,0.25,1.40428201567175E-6,4.27440884669213E-5,3.21121027177788E-6,54.9997940063477,54.9997940063477,-539.052307128906,-514.050048828125,59.9188606557179,19.941530193983,2.23427772521973,0,0,0,200,54.9994010925293,1,6,1,2.17666625976562,55.7184753417969,,,,,,,,,,,,,,,,
